업소명,업종명,서비스대상구분,외국어안내서비스,소재지도로명주소,소재지지번주소,전화번호,객실수,부대시설,주차장보유여부,결제방법,홈페이지주소,주변관광정보,위도,경도,데이터기준일자
조현스토리 마루,민박,내국인+외국인,,경기도 양평군 용문면 중원산로 246-1,경기도 양평군 용문면 조현리 6번지,,2,,,,,,37.5269098365,127.6239724512,2021-06-24
소리산스토리,민박,내국인+외국인,,경기도 양평군 단월면 석산로 922-59,경기도 양평군 단월면 산음리 산44-9번지,,2,,,,,,37.6093437590,127.6026575056,2021-06-24
메이폴하우스,민박,내국인+외국인,,경기도 양평군 단월면 통골길 97,경기도 양평군 단월면 명성리 88-3번지,031-772-3937,3,,,,,,37.6000846235,127.6782105615,2021-06-24
노블밸리,민박,내국인+외국인,,경기도 양평군 용문면 학골길 21-1,경기도 양평군 용문면 연수리 614-1번지,031-771-5965,5,,,,,,37.5096447205,127.5594939985,2021-06-24
아바타,민박,내국인+외국인,,경기도 양평군 서종면 길곡2길 52-27,경기도 양평군 서종면 문호리 490-11번지,,7,,,,,,37.6179339773,127.3568286780,2021-06-24
무지개 마을,민박,내국인+외국인,,경기도 양평군 서종면 황순원로 247-1,경기도 양평군 서종면 수능리 285-10번지,031-772-7686,3,,,,,,37.5906055403,127.3816875701,2021-06-24
양평펜션벨뷰,민박,내국인+외국인,,경기도 양평군 용문면 학골길 21,경기도 양평군 용문면 연수리 614번지,031-772-9351,5,,,,,,37.5097617035,127.5598787999,2021-06-24
용수민박,민박,내국인+외국인,,경기도 양평군 단월면 석산로 1151,경기도 양평군 단월면 석산리 640-3번지,,4,,,,,,37.6250035167,127.6062413214,2021-06-24
가시버시 민박,민박,내국인+외국인,,경기도 양평군 용문면 용문산로 337,경기도 양평군 용문면 오촌리 25-2번지,031-771-5180,5,,,,,,37.5258042193,127.6019243702,2021-06-24
쉬자하우스,민박,내국인+외국인,,경기도 양평군 양평읍 삼산길 94-23,경기도 양평군 양평읍 백안리 90번지,,2,,,,,,37.5064295462,127.5277883387,2021-06-24
솔수펑이민박,민박,내국인+외국인,,경기도 양평군 용문면 중원산로 594,경기도 양평군 용문면 중원리 648-4번지,,4,,,,,,37.5517656006,127.6188510969,2021-06-24
숨은빛,민박,내국인+외국인,,경기도 양평군 청운면 가현길 398,경기도 양평군 청운면 가현리 139번지,,3,,,,,,37.5235553778,127.7278006435,2021-06-24
나무향기,민박,내국인+외국인,,경기도 양평군 용문면 금곡길 60-45,경기도 양평군 용문면 금곡리 378-12번지,,2,,,,,,37.5102735116,127.6121094081,2021-06-24
북하우스,민박,내국인+외국인,,경기도 양평군 강하면 강하2로269번길 73,경기도 양평군 강하면 전수리 788-3번지,,2,,,,,,37.4767163777,127.4225606267,2021-06-24
별다래 펜션,민박,내국인+외국인,,경기도 양평군 강하면 전의2길 69-31,경기도 양평군 강하면 전수리 312-2번지,,3,,,,,,37.4941266284,127.4303030972,2021-06-24
약속 펜션,민박,내국인+외국인,,경기도 양평군 용문면 장수길52번길 14-2,경기도 양평군 용문면 연수리 487-2번지,,5,,,,,,37.5121396511,127.5630603039,2021-06-24
자연이네,민박,내국인+외국인,,경기도 양평군 단월면 석산로 953,경기도 양평군 단월면 산음리 336-4번지,,2,,,,,,37.6091006231,127.5994660237,2021-06-24
Jena house,민박,내국인+외국인,,경기도 양평군 용문면 다문점말4길 24-12,경기도 양평군 용문면 다문리 496-5번지,,1,,,,,,37.4958301965,127.5836133601,2021-06-24
가원별장,민박,내국인+외국인,,경기도 양평군 단월면 명성길 176-1,경기도 양평군 단월면 명성리 613-3번지,,1,,,,,,37.6221655942,127.6317455445,2021-06-24
양평모노,민박,내국인+외국인,,경기도 양평군 용문면 중원산로453번길 56,경기도 양평군 용문면 중원리 436-49번지,,4,,,,,,37.5407406057,127.6110004073,2021-06-24
느티하우스,민박,내국인+외국인,,경기도 양평군 단월면 양동로 80,경기도 양평군 단월면 삼가리 191-1번지,,2,,,,,,37.5171832836,127.6683606232,2021-06-24
슬로우 인 풀빌라,민박,내국인+외국인,,경기도 양평군 단월면 섬이길 329-11,경기도 양평군 단월면 석산리 411번지,,1,,,,,,37.6272599279,127.5794652573,2021-06-24
퍼피누,민박,내국인+외국인,,경기도 양평군 청운면 가현길 372,경기도 양평군 청운면 가현리 149번지,,5,,,,,,37.5248733175,127.7267861012,2021-06-24
퀸스타운,민박,내국인+외국인,,경기도 양평군 단월면 석산로 1539-10,경기도 양평군 단월면 석산리 150-4번지,,6,,,,,,37.6465284032,127.6150457817,2021-06-24
산들아,민박,내국인+외국인,,경기도 양평군 옥천면 용천로 1011-5,경기도 양평군 옥천면 용천리 80번지,,4,,,,,,37.5832144355,127.5351108425,2021-06-24
보령민박,민박,내국인+외국인,,경기도 양평군 용문면 조계골길 86-4,경기도 양평군 용문면 신점리 436-4번지,,1,,,,,,37.5504695391,127.5853951678,2021-06-24
양평벨리 별,민박,내국인+외국인,,경기도 양평군 양평읍 삼산길 130-24,경기도 양평군 양평읍 백안리 12번지,,4,,,,,,37.5084753129,127.5291694985,2021-06-24
마운틴벨리,민박,내국인+외국인,,경기도 양평군 용문면 수득골길 96-10,경기도 양평군 용문면 연수리 237번지,031-775-1277,7,,,,,,37.5348411282,127.5525190230,2021-06-24
자연쉼터,민박,내국인+외국인,,경기도 양평군 서종면 중미산로 479,경기도 양평군 서종면 도장리 87-13번지,031-774-7673,4,,,,,,37.6033620576,127.3936762341,2021-06-24
산수화,민박,내국인+외국인,,경기도 양평군 청운면 몰운고갯길 74,경기도 양평군 청운면 갈운리 1162-5번지,031-773-6632,4,,,,,,37.5342494545,127.7482067087,2021-06-24
우리밸리 달님,민박,내국인+외국인,,경기도 양평군 단월면 상가마길1번길 22,경기도 양평군 단월면 덕수리 341,,4,,,,,,37.5570508250,127.6743038022,2021-06-24
펜션솔,민박,내국인+외국인,,경기도 양평군 용문면 화전로266번길 46,경기도 양평군 용문면 화전리 1063번지,031-775-3373,4,,,,,,37.4649428921,127.6031082102,2021-06-24
소나무숲 민박,민박,내국인+외국인,,경기도 양평군 용문면 연수로 483,경기도 양평군 용문면 연수리 661-1번지,,2,,,,,,37.5162963346,127.5603932383,2021-06-24
팜스테이,민박,내국인+외국인,,경기도 양평군 용문면 갈지길36번길 58,경기도 양평군 용문면 금곡리 274-50번지,031-774-7739,4,,,,,,37.4995744903,127.6119123959,2021-06-24
원골 민박,민박,내국인+외국인,,경기도 양평군 용문면 용문로51번길 26,경기도 양평군 용문면 삼성리 837-5번지,031-774-7765,2,,,,,,37.4817179872,127.5640413833,2021-06-24
양평 맑은물 소리,민박,내국인+외국인,,경기도 양평군 청운면 몰운고갯길 72,경기도 양평군 청운면 갈운리 1162-8번지,031-773-5315,4,,,,,,37.5343131911,127.7479013166,2021-06-24
빨간지붕 민박,민박,내국인+외국인,,경기도 양평군 단월면 단월로 130-15,경기도 양평군 단월면 덕수리 261-2번지,031-771-9304,2,,,,,,37.5467307494,127.6739854359,2021-06-24
무릉도원,민박,내국인+외국인,,경기도 양평군 단월면 석산로 1230-1,경기도 양평군 단월면 석산리 648-2번지,031-774-7303,6,,,,,,37.6287484766,127.6112784903,2021-06-24
숲속의 섬,민박,내국인+외국인,,경기도 양평군 서종면 화서로 1046,경기도 양평군 서종면 명달리 243번지,,4,,,,,,37.6224875088,127.4445637717,2021-06-24
개울가 펜션,민박,내국인+외국인,,경기도 양평군 서종면 황순원로 103,경기도 양평군 서종면 수능리 324번지,031-774-4226,2,,,,,,37.5971184381,127.3778823220,2021-06-24
아마데우스,민박,내국인+외국인,,경기도 양평군 용문면 수득골길 72,경기도 양평군 용문면 연수리 241-2번지,031-775-3687,1,,,,,,37.5337139747,127.5535255860,2021-06-24
우리밸리 별님,민박,내국인+외국인,,경기도 양평군 단월면 상가마을1번길 16,경기도 양평군 단월면 덕수리 368-1,,6,,,,,,37.5572424568,127.6743193310,2021-06-24
쌍둥이 민박,민박,내국인+외국인,,경기도 양평군 용문면 용문산로 148-50,경기도 양평군 용문면 덕촌리 1-10번지,031-771-9782,2,,,,,,37.5144593112,127.6083928156,2021-06-24
개울가 민박,민박,내국인+외국인,,경기도 양평군 용문면 은행나무길 376,경기도 양평군 용문면 신점리 48-2번지,031-771-8142,2,,,,,,37.5332285119,127.5946114031,2021-06-24
천사민박,민박,내국인+외국인,,경기도 양평군 용문면 용문산로 351,경기도 양평군 용문면 오촌리 10-8번지,031-772-7775,2,,,,,,37.5267045293,127.6031365692,2021-06-24
펜션뷰,민박,내국인+외국인,,경기도 양평군 용문면 용문산로192번길 10-8,경기도 양평군 용문면 덕촌리 91-5번지,,2,,,,,,37.5144457084,127.6034591670,2021-06-24
자연과 사람,민박,내국인+외국인,,경기도 양평군 단월면 명성길 193,경기도 양평군 단월면 명성리 610-2번지,031-771-9911,5,,,,,,37.6205690310,127.6327965775,2021-06-24
해걸음 1067펜션,민박,내국인+외국인,,경기도 양평군 서종면 수대울길 148,경기도 양평군 서종면 문호리 1067-5번지,,3,,,,,,37.5834852059,127.3577624691,2021-06-24
계곡사슴팬션,민박,내국인+외국인,,경기도 양평군 서종면 화서로200번길 92,경기도 양평군 서종면 수입리 312-1번지,031-772-7060,3,,,,,,37.6322039119,127.4019041921,2021-06-24
본펜션,민박,내국인+외국인,,경기도 양평군 서종면 화서로 706-44,경기도 양평군 서종면 명달리 164번지,,3,,,,,,37.6357581238,127.4326078386,2021-06-24
용문산콘도 민박,민박,내국인+외국인,,경기도 양평군 용문면 조현길 134,경기도 양평군 용문면 조현리 437-1번지,,2,,,,,,37.5289214810,127.6035923355,2021-06-24
펜션프로포즈,민박,내국인+외국인,,경기도 양평군 용문면 양노평길 10,경기도 양평군 용문면 오촌리 241번지,,6,,,,,,37.5303677323,127.5874094976,2021-06-24
조현스토리,민박,내국인+외국인,,경기도 양평군 용문면 중원산로 246-3,경기도 양평군 용문면 조현리 5번지,,3,,,,,,37.5268469667,127.6237573140,2021-06-24
아리솔,민박,내국인+외국인,,경기도 양평군 양동면 장만대길 71,경기도 양평군 양동면 고송리 267-2번지,,2,,,,,,37.4922818620,127.7084059690,2021-06-24
아도니스민박,민박,내국인+외국인,,경기도 양평군 강하면 산수로 3111,경기도 양평군 강하면 운심리 291-2번지,031-775-3100,3,,,,,,37.4918978545,127.3913118020,2021-06-24
1박2일,민박,내국인+외국인,,경기도 양평군 용문면 용문산로 447,경기도 양평군 용문면 신점리 42-2번지,,3,,,,,,37.5327762838,127.5965236469,2021-06-24
조현펜션,민박,내국인+외국인,,경기도 양평군 용문면 청용길 13-8,경기도 양평군 용문면 조현리 189-6번지,,4,,,,,,37.5225496050,127.6126144003,2021-06-24
룬423,민박,내국인+외국인,,경기도 양평군 용문면 덕촌길 109,경기도 양평군 용문면 마룡리 546번지,,3,,,,,,37.5043379248,127.5969395882,2021-06-24
써니힐,민박,내국인+외국인,,경기도 양평군 서종면 서정로 113,경기도 양평군 서종면 서후리 44번지,,5,,,,,,37.5828900914,127.4261430644,2021-06-24
리치빌펜션,민박,내국인+외국인,,경기도 양평군 서종면 황순원로 449,경기도 양평군 서종면 수능리 252번지,,3,,,,,,37.5802387669,127.3897451607,2021-06-24
산타펜션,민박,내국인+외국인,,경기도 양평군 서종면 서정로 67-41,경기도 양평군 서종면 서후리 80-2번지,,4,,,,,,37.5826349712,127.4218847487,2021-06-24
비숑마을펜션,민박,내국인+외국인,,경기도 양평군 단월면 고가수길 102,경기도 양평군 단월면 산음리 395번지,,1,,,,,,37.6067103763,127.5906320959,2021-06-24
용수가든,민박,내국인+외국인,,경기도 양평군 단월면 한서로 1357,경기도 양평군 단월면 석산리 77번지,,3,,,,,,37.6405896112,127.6229256207,2021-06-24
발해펜션,민박,내국인+외국인,,경기도 양평군 옥천면 용천로 207-7,경기도 양평군 옥천면 용천리 187-2번지,,4,,,,,,37.5399272891,127.4934913083,2021-06-24
화정한옥민박,민박,내국인+외국인,,경기도 양평군 양서면 교골길 25-14,경기도 양평군 양서면 부용리 231번지,,2,,,,,,37.5592400073,127.3512345549,2021-06-24
태양펜션,민박,내국인+외국인,,경기도 양평군 서종면 수능능곡길 58,경기도 양평군 서종면 수능리 117번지,,6,,,,,,37.5850477167,127.3949368590,2021-06-24
창공의계곡,민박,내국인+외국인,,경기도 양평군 옥천면 사나사길 219-6,경기도 양평군 옥천면 용천리 311-21번지,,2,,,,,,37.5313915678,127.5015279915,2021-06-24
산너머펜션,민박,내국인+외국인,,경기도 양평군 옥천면 중미산로 1139,경기도 양평군 옥천면 신복리 65번지,,3,,,,,,37.5891869307,127.4546808117,2021-06-24
생각이나,민박,내국인+외국인,,경기도 양평군 단월면 명성길 128-4,경기도 양평군 단월면 명성리 534-2번지,,3,,,,,,37.6258372655,127.6368629932,2021-06-24
러브하우스,민박,내국인+외국인,,경기도 양평군 단월면 명성길 128-4,경기도 양평군 단월면 명성리 534-2번지,,3,,,,,,37.6258372655,127.6368629932,2021-06-24
쏭쏭이네하우스,민박,내국인+외국인,,경기도 양평군 양동면 쑥골길 116,경기도 양평군 양동면 고송리 418번지,,3,,,,,,37.5006131694,127.7147090217,2021-06-24
애플,민박,내국인+외국인,,경기도 양평군 서종면 서능로 111,경기도 양평군 서종면 수능리 26-1번지,,3,,,,,,37.5829692676,127.3991530618,2021-06-24
스페이스엠,민박,내국인+외국인,,경기도 양평군 용문면 학골길 204,경기도 양평군 용문면 연수리 704-9번지,,2,,,,,,37.5131315196,127.5419577904,2021-06-24
테이트펜션,민박,내국인+외국인,,경기도 양평군 서종면 황순원로238번길 11-3,경기도 양평군 서종면 수능리 360-14번지,,2,,,,,,37.5902429502,127.3796605883,2021-06-24
더큰나무,민박,내국인+외국인,,경기도 양평군 용문면 조계골길 127-3,경기도 양평군 용문면 신점리 480-10번지,031-771-4624,3,,,,,,37.5524279167,127.5819670166,2021-06-24
마이바베큐캠프,민박,내국인+외국인,,경기도 양평군 양서면 목왕로592번길 46-10,경기도 양평군 양서면 목왕리 190-18번지,,3,,,,,,37.5558743759,127.3797498432,2021-06-24
동아펜션,민박,내국인+외국인,,경기도 양평군 옥천면 중미산로 1181,경기도 양평군 옥천면 신복리 90-1번지,,5,,,,,,37.5864836743,127.4568231710,2021-06-24
이루마펜션,민박,내국인+외국인,,경기도 양평군 옥천면 용천로 317,경기도 양평군 옥천면 용천리 155-19번지,,2,,,,,,37.5476611370,127.4999773895,2021-06-24
사랑,민박,내국인+외국인,,경기도 양평군 서종면 대추나무골길8번길 94,경기도 양평군 서종면 서후리 449-6번지,,2,,,,,,37.5884906546,127.4173139029,2021-06-24
양평캠핑밸리,민박,내국인+외국인,,경기도 양평군 양평읍 삼산길 130-57,경기도 양평군 양평읍 백안리 17-69번지,,2,,,,,,37.5099894937,127.5296226876,2021-06-24
양평포레스트펜션,민박,내국인+외국인,,경기도 양평군 단월면 석산로 777-4,경기도 양평군 단월면 산음리 604-5번지,,3,,,,,,37.5959494827,127.6101081577,2021-06-24
산수골펜션,민박,내국인+외국인,,경기도 양평군 강하면 전의2길 69-17,경기도 양평군 강하면 전수리 314번지,,2,,,,,,37.4952081684,127.4301324007,2021-06-24
